backbone,dataset,protocol,seed,target_set,layer_name,layer_group,layer_index,split_source,batch_size,task,matrix_rows,matrix_cols,n_batches,sha256_integrity_all_pass,loss_mean,loss_median,loss_std,loss_iqr,grad_erank_mean,grad_erank_median,grad_erank_std,grad_erank_iqr,grad_erank_norm_mean,grad_erank_norm_median,grad_erank_norm_std,grad_erank_norm_iqr,grad_stable_rank_mean,grad_stable_rank_median,grad_stable_rank_std,grad_stable_rank_iqr,grad_top4_energy_mean,grad_top4_energy_median,grad_top4_energy_std,grad_top4_energy_iqr,grad_top8_energy_mean,grad_top8_energy_median,grad_top8_energy_std,grad_top8_energy_iqr,grad_top16_energy_mean,grad_top16_energy_median,grad_top16_energy_std,grad_top16_energy_iqr,grad_sv_entropy_mean,grad_sv_entropy_median,grad_sv_entropy_std,grad_sv_entropy_iqr,grad_spectral_entropy_norm_mean,grad_spectral_entropy_norm_median,grad_spectral_entropy_norm_std,grad_spectral_entropy_norm_iqr,alignment_A4_mean,alignment_A4_median,alignment_A4_std,alignment_A4_iqr,alignment_A8_mean,alignment_A8_median,alignment_A8_std,alignment_A8_iqr,alignment_A16_mean,alignment_A16_median,alignment_A16_std,alignment_A16_iqr,fisher_target_fraction_mean,fisher_target_fraction_median,fisher_target_fraction_std,fisher_target_fraction_iqr,fisher_layer_trace_mean,fisher_layer_trace_median,fisher_layer_trace_std,fisher_layer_trace_iqr
unimol2_84m,sider,scaffold,0,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/sider_scaffold_seed0.json,1,classification,768,768,5,True,0.7781391263199999,0.765570879,0.029229236075378032,0.017161428900000053,9.8937455348,9.788331545,2.559090898949653,1.401366342000001,0.012882481165104168,0.012745223365885417,0.00333214960800736,0.0018246957578125014,1.5605296349999997,1.472252799,0.4329500431436162,0.9089081030000001,0.9444628502000001,0.9522911414,0.03302241835157175,0.0064769498999999175,0.9835219578600001,0.9852909586,0.011026947970015433,0.005851930400000094,0.9978422629000001,0.9987463771,0.00252163064252809,0.0017812739999999438,2.2595132147999997,2.281191018,0.2534706480553837,0.1497776850000001,0.34009402849200276,0.3433568956311965,0.03815151566142285,0.022544013434488808,0.0021497526606,0.002070691781,0.0006509260548912687,0.00026949944500000004,0.004867582622999999,0.004323168759,0.0013956937518913523,0.0025106974629999996,0.010530956794,0.01086438394,0.0024870770128765404,0.0033960121860000005,0.021327863474,0.01652300936,0.01102454003288313,0.011069441900000001,3.322555276e-05,2.865626266e-05,1.7111523251010187e-05,1.52319044e-05
unimol2_84m,sider,scaffold,0,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/sider_scaffold_seed0.json,1,classification,768,768,5,True,0.7781391263199999,0.765570879,0.029229236075378032,0.017161428900000053,1.0000036968,1.00000384,5.388544887168271e-07,6.880000000819564e-07,0.001302088146875,0.0013020883333333332,7.016334488736218e-10,8.958333335123275e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.6967495994e-06,3.839566016e-06,5.388001282958329e-07,6.874643489999999e-07,5.564218236702934e-07,5.779180513259415e-07,8.109831134594953e-08,1.034747300279618e-07,0.0006093745011600001,0.0005685961936,0.00036172370449320205,0.0007396816470000001,0.0009541010176600001,0.0008399580289,0.00044371579839595733,0.0008477113209,0.0060428905675999995,0.005249980288,0.001307749604751963,0.0017000092170000002,0.024886535204,0.02064199634,0.011344632348873982,0.0142426007,3.865765211e-05,3.579992335e-05,1.7484432729513898e-05,2.2921063639999998e-05
unimol2_84m,sider,scaffold,0,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/sider_scaffold_seed0.json,1,classification,768,768,5,True,0.7781391263199999,0.765570879,0.029229236075378032,0.017161428900000053,7.110963117200001,6.712287145,1.110220353675351,2.013495398,0.009259066558854166,0.008739957220052084,0.001445599418848113,0.0026217387994791654,1.1155152756,1.138357969,0.043174015834089564,0.08180275400000014,0.9824326256199999,0.9822409899,0.005449076681090284,0.005742360499999988,0.9948436728599999,0.9964209485,0.0021050286799159383,0.004085133800000085,0.9993124766599999,0.9995899115,0.0005454657501602754,0.0008434607999999733,1.9495570946,1.903939749,0.15503554724471566,0.28037504800000024,0.29344051707011887,0.28657435371573053,0.023335408474955365,0.04220107186733091,0.0011457941634200003,0.0008428093354,0.0006888788053808346,0.0009311530001000001,0.017588971498,0.01353842316,0.008256534614593063,0.00858773086,0.063956708502,0.05644103809,0.024878904109804235,0.018518895730000005,0.9537856013400001,0.9628349943,0.022240128190843998,0.025312042599999973,0.0014890380902,0.001423970214,0.0001282471128106655,0.00020810973400000004
unimol2_84m,sider,scaffold,1,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/sider_scaffold_seed1.json,1,classification,768,768,5,True,0.75603688956,0.753121078,0.03936197407898911,0.04799580580000007,5.1441267556,6.091873796,2.143927732372029,1.3314509770000003,0.006698081713020833,0.007932127338541666,0.0027915725681927454,0.001733660126302083,1.1712659805999999,1.088639157,0.22003882563518565,0.048065253999999946,0.9871406379,0.9879632678,0.008872524107245752,0.0006280926999999714,0.9972019404400001,0.9963081428,0.0017018510468133957,0.0020828634999999762,0.99979078456,1.0,0.0003029451804121046,0.00026750419999999053,1.452922074630185,1.806955718,0.7322868687366811,0.22707729399999987,0.21868875039514898,0.2719766564833632,0.11022125897258653,0.034178880295842234,0.00161544455424,0.001855656081,0.0004588489673239168,0.0006697325009999999,0.0043166337864,0.004737771463,0.0012277708347046739,0.002301551964,0.0100996990628,0.00958128487,0.0038871573615937363,0.003915768011,0.054885025106,0.04454260618,0.024798700058399747,0.008489953920000001,0.00011652820758999999,8.845480625e-05,8.556615949888708e-05,2.9160371920000004e-05
unimol2_84m,sider,scaffold,1,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/sider_scaffold_seed1.json,1,classification,768,768,5,True,0.75603688956,0.753121078,0.03936197407898911,0.04799580580000007,1.0000038878,1.000003696,6.776073789396807e-07,2.4499999984328724e-07,0.0013020883955729167,0.0013020881458333333,8.823012746302321e-10,3.1901041639033345e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.887835127e-06,3.695918414e-06,6.777383693593622e-07,2.4523176500000014e-07,5.851833491361917e-07,5.562967165502031e-07,1.0201080958025225e-07,3.6911427791953114e-08,0.0012685490408199998,0.0009796170299,0.000844670974734211,0.0010654762209,0.0018814790828600002,0.001471842788,0.0010292240437205925,0.0014162353989999998,0.0068055387778000005,0.004553384527,0.004855385762929353,0.0019172265409999997,0.094482378074,0.08324979142,0.037784295316822335,0.07731016135000002,0.00018122815963200002,0.0001761131134,8.087468868686684e-05,0.00012171125850000001
unimol2_84m,sider,scaffold,1,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/sider_scaffold_seed1.json,1,classification,768,768,5,True,0.75603688956,0.753121078,0.03936197407898911,0.04799580580000007,5.2980000916000005,5.618795861,1.9602452630050886,1.1971483810000008,0.006898437619270834,0.007316140444010417,0.002552402686204542,0.0015587869544270837,1.1402146871999999,1.16260285,0.0689668586051035,0.13569182199999985,0.98850125642,0.9880735202,0.007034475054329079,0.004616468200000057,0.99699303682,0.9969957699,0.0019372937356131423,0.0027066274999999473,0.99978041054,0.9999813562,0.00029898192119336115,0.0003102471000000495,1.5649879220599998,1.726117381,0.5031631954958337,0.21291328600000003,0.2355565099015476,0.2598091526569439,0.07573436482876869,0.03204696333746351,0.00149133540326,0.0004332761311,0.0016439825144160612,0.0018762324455999999,0.012734574519200001,0.008982972189,0.008391899745131024,0.000858658864,0.047125650052,0.03747458953,0.03163297536199691,0.008940530410000001,0.85063259682,0.813853006,0.04581062654197894,0.09075130109999996,0.0016470199916,0.001755297417,0.0004172911755792702,0.000528754317
unimol2_84m,sider,scaffold,2,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/sider_scaffold_seed2.json,1,classification,768,768,5,True,0.76720724108,0.7667140365,0.03684576472161778,0.011607229699999944,8.486737197,8.444428695,1.122902282711558,1.8146872819999995,0.01105043905859375,0.010995349863281248,0.0014621123472806747,0.002362874065104166,1.141349088,1.124043974,0.033373515312823385,0.04429240000000001,0.97016415786,0.9726713358,0.010015286775405936,0.0092500794,0.99070873968,0.9912507978,0.002946196423372352,0.0018886018999999532,0.9989900590399999,0.9992697248,0.0007920264625520163,0.0016025680999999237,2.1294976214,2.133506898,0.13519864683838181,0.2105666570000002,0.3205245359851408,0.3211279982801614,0.02034962758737518,0.03169375694559173,0.0018294707575,0.002541123871,0.0009922564811399677,0.0013391156180000002,0.00501802631454,0.006432802537,0.002575193626949048,0.0038210305960000002,0.010387557794799999,0.01342115641,0.004381672815677672,0.006835756731,0.024837385476,0.02510681811,0.0023452952925098946,0.0043929378,3.4211246748e-05,3.641168587e-05,6.308369507895332e-06,1.0560579539999998e-05
unimol2_84m,sider,scaffold,2,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/sider_scaffold_seed2.json,1,classification,768,768,5,True,0.76720724108,0.7667140365,0.03684576472161778,0.011607229699999944,1.0000031744000002,1.000003137,2.7199897058518735e-07,1.4800000003312164e-07,0.0013020874666666666,0.00130208741796875,3.541653262789057e-10,1.927083334487406e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.1743672244e-06,3.137077548e-06,2.7174435267928737e-07,1.4809264700000002e-07,4.777946551442197e-07,4.721819434393397e-07,4.090200978569218e-08,2.2290387406622134e-08,0.001082405626236,0.0002611008473,0.0011544507539663006,0.00211657356456,0.0015566637237,0.000562604604,0.00130459258278967,0.0024089331391,0.005667739545600001,0.006091195557,0.0021944302511263366,0.003036257333999999,0.038358410992000005,0.03542128094,0.01094445250122512,0.006101148709999997,5.0683331938000004e-05,4.793264088e-05,5.964839556457209e-06,9.272152970000004e-06
unimol2_84m,sider,scaffold,2,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/sider_scaffold_seed2.json,1,classification,768,768,5,True,0.76720724108,0.7667140365,0.03684576472161778,0.011607229699999944,6.8239879026,6.850736345,0.68548388143469,0.5041327800000008,0.00888540091484375,0.008920229615885416,0.0008925571372847527,0.0006564228906250011,1.066571429,1.07329087,0.020941186984786284,0.013564764000000062,0.98537093168,0.9860548583,0.004370202661125949,0.006279315300000032,0.9951182092199999,0.9949615267,0.0013750297604159356,0.0017951891999999914,0.9993970383,0.9995200018,0.0003544106949333709,0.00039462479999996525,1.9150051982,1.924356142,0.10628843399152618,0.07113241299999995,0.28823988643793447,0.2896473578022592,0.015998163436934852,0.010706602083612182,0.00076853264588,0.0007436474723,0.0004856664906134046,0.0005599412348,0.0118981448214,0.008804902911,0.006213067105303637,0.008883798272,0.05354394674600001,0.04414504444,0.021854129981664444,0.03423041037999999,0.9368042035,0.9416576352,0.011707738433745176,0.0024775076999999923,0.0012954580596600002,0.00142123003,0.0002254934484205699,0.000315610436
